資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
97026,108年度果菜及家禽批發市場休市日,臺北市市場處,公共資訊,108年度果菜及家禽批發市場休市日,檔案,每年,政府資料開放授權條款-第1版,,2019/01/02 20:38,2019/01/02 20:38,
97027,108年度府層級優先推動施政項目預算經費,臺北市政府主計處,公共資訊,108年度府層級優先推動施政項目預算經費,108年度府層級優先推動施政項目預算經費,不更新,政府資料開放授權條款-第1版,,2019/01/02 20:38,2019/01/02 20:38,
