資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
97349,新北市108年公告土地現值-汐止區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:24,2019/01/09 16:38,
97350,新北市108年公告土地現值-泰山區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:37,2019/01/09 16:39,
97351,新北市108年公告土地現值-蘆洲區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:51,2019/01/09 16:43,
97352,新北市108年公告土地現值-新莊區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:46,2019/01/09 17:44,
97354,新北市108年公告土地現值-板橋區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:32,2019/01/09 16:53,
97355,新北市108年公告土地現值-貢寮區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:40,2019/01/09 16:54,
97356,新北市108年公告土地現值-新店區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:44,2019/01/09 16:55,
97357,新北市108年公告土地現值-中和區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:12,2019/01/09 16:57,
97358,新北市108年公告土地現值-瑞芳區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:47,2019/01/09 16:59,
97359,新北市108年公告土地現值-烏來區,新北市政府地政局,生育保健,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:38,2019/01/09 17:00,
97361,新北市108年公告土地現值-石門區,新北市政府地政局,生育保健,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:21,2019/01/09 17:10,
97362,新北市108年公告土地現值-雙溪區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:50,2019/01/09 17:13,
97363,新北市108年公告土地現值-林口區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:34,2019/01/09 17:14,
97364,新北市108年公告土地現值-樹林區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:50,2019/01/09 17:18,
97365,新北市108年公告土地現值-土城區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:06,2019/01/09 17:20,
97366,新北市108年公告土地現值-萬里區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:48,2019/01/09 17:24,
97367,新北市108年公告土地現值-三芝區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:05,2019/01/09 17:26,
97368,新北市108年公告土地現值-三重區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:55,2019/01/09 17:28,
97369,新北市108年公告土地現值-金山區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:37,2019/01/09 17:44,
97370,新北市108年公告土地現值-淡水區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:41,2019/01/09 17:46,
97371,新北市108年公告土地現值-深坑區,新北市政府地政局,購屋及遷徙,為推動不動產買賣資訊透明化，建立便利親和的網路查詢平台，新北市政府地政局開放公告土地現值資料給予民眾，請多加利用下載。,country;district;segment;lid;official_value,每年,政府資料開放授權條款-第1版,,2019/01/09 14:43,2019/01/09 17:48,
97220,104年度金門縣統計年報,主計處,公共資訊,本年報資料來源為本府各業務機關單位暨所屬機關之公務統計報表，及本處直接蒐集之資料，加以整理彙編。其所列數字，旨在報導金門一般概況及重要施政成果，以作今後施政設計之依據，其有涉及國防機密者從缺。,,每年,政府資料開放授權條款-第1版,,2016/10/17 15:30,2019/01/09 02:00,
97221,金門縣105年3月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/04/01 10:24,2019/01/09 02:02,
97222,金門縣105年1月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/02/01 11:12,2019/01/09 02:03,
97223,金門縣104年3月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2015/04/09 09:08,2019/01/09 02:04,
97224,金門縣環境教育設施場所,金門縣環境保護局,公共資訊,金門縣通過行政院環境保護署環境教育設施場所認證清單,"設施場所名稱;設施場所地址或座落;申請單位全銜;申請單位統一編號;申請單位地址;負責人姓名;全職環教專業人員;聯絡電話;電子郵遞地址;設施場所網址;認證核准字號;核准日期;有效期限",每年,政府資料開放授權條款-第1版,,2016/10/05 10:58,2019/01/09 02:07,
97225,金門縣105年6月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/07/01 14:22,2019/01/09 02:09,
97226,金門縣人力資源調查報告,主計處,公共資訊,"金門縣勞動力就業狀況:探討勞動力、就業及失業之人數,以及行業、職業、從業身分、教育情形。",縣政統計人力資源調查報告公告機關承辦單位更新日期。,每年,政府資料開放授權條款-第1版,,2013/12/30 14:51,2019/01/09 02:10,
97227,105年金門縣統計年報,主計處,公共資訊,本年報資料來源為本府各業務機關單位暨所屬機關之公務統計報表，及本處直接蒐集之資料，加以整理彙編。其所列數字，旨在報導金門一般概況及重要施政成果，以作今後施政設計之依據，其有涉及國防機密者從缺。,本年報內容分為土地;人口;行政組織;農林漁牧;工商業及縣建設;金融財稅;交通運輸;教育文化;衛生;環境保護;社會福利;勞工行政;社會治安;家庭收支及其他等15類，凡155表，共計522頁。,每年,政府資料開放授權條款-第1版,,2017/10/25 14:37,2019/01/09 02:13,
97228,金門縣105年5月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人,每年,政府資料開放授權條款-第1版,,2016/06/01 10:59,2019/01/09 02:15,
97229,金門縣公私協力托育資源服務中心名冊,社會處,公共資訊,金門縣公私協力托育資源服務中心名冊,,每年,政府資料開放授權條款-第1版,,2017/11/07 16:15,2019/01/09 02:15,
97230,金門縣居家托育服務中心名冊,社會處,公共資訊,金門縣居家托育服務中心名冊,"中心名稱;公/私立;地址;電話;服務時間;委託單位;負責人",每年,政府資料開放授權條款-第1版,,2017/11/07 15:46,2019/01/09 02:16,
97231,106年8月份金門縣統計月報,主計處,公共資訊,本月報編印目的旨在提供本縣統計資料之最新數字，以為行政設計考核與政策之釐訂依據。所刊載資料均由本府有關科處暨所屬機關及有關單位社團提供，資料來源分別註明於各表之下，以利查考。其所載數字，如與前期內容有所不同者，應以最新期數數字為主。,本月報內容分為土地;人口;社會;經濟;政治組織;農業;林業;漁業;畜牧;水利;工商;公用事業;教育;警政;交通;觀光及財政等17類，計47表及7圖，總計43頁。,每月,政府資料開放授權條款-第1版,,2017/10/25 14:40,2019/01/09 02:18,
97232,105年8月份金門縣統計月報,主計處,公共資訊,本月報編印目的旨在提供本縣統計資料之最新數字，以為行政設計考核與政策之釐訂依據。所刊載資料均由本府有關科處暨所屬機關及有關單位社團提供，資料來源分別註明於各表之下，以利查考。其所載數字，如與前期內容有所不同者，應以最新期數數字為主。,本月報內容分為土地;人口;社會;經濟;政治組織;農業;林業;漁業;畜牧;水利;工商;公用事業;教育;警政;交通;觀光及財政等17類，計47表及7圖，總計43頁。,每月,政府資料開放授權條款-第1版,,2016/10/17 15:45,2019/01/09 02:20,
97233,金門縣輔具資源中心名冊,社會處,公共資訊,金門縣輔具資源中心,,每年,政府資料開放授權條款-第1版,,2017/11/08 11:39,2019/01/09 02:21,
97234,金門縣105年2月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/03/03 14:22,2019/01/09 02:22,
97235,金門縣公費流感抗病毒藥劑合約院所名冊,金門縣衛生局,就醫,金門縣公費流感抗病毒藥劑合約院所地點,"合約院所名稱,地址,電話",每年,政府資料開放授權條款-第1版,,2018/02/26 18:08,2019/01/09 02:25,原始檔案下載
97236,金門縣104年11月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2015/12/02 10:12,2019/01/09 02:27,
97237,金門縣身心障礙者福利服務中心名冊,社會處,公共資訊,金門縣身心障礙者福利服務中心,"編號;名稱;公/私立;地址;電話;服務時間;委辦單位;負責人",每年,政府資料開放授權條款-第1版,,2017/11/08 08:55,2019/01/09 02:28,
97238,金門縣社區照顧關懷據點名冊,社會處,公共資訊,金門縣社區照顧關懷據點名冊,"編號;名稱;聯絡人;電話;會址;成立日期;統編",每年,政府資料開放授權條款-第1版,,2017/11/06 16:53,2019/01/09 02:31,
97239,金門縣104年10月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2015/11/02 14:54,2019/01/09 02:36,
97240,金門縣104年8月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,"村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數",每年,政府資料開放授權條款-第1版,,2015/09/01 15:30,2019/01/09 02:40,
97241,金門縣104年4月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2015/05/01 15:11,2019/01/09 02:44,
97242,金門縣105年7月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/08/01 14:00,2019/01/09 02:47,
97243,金門縣104年9月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,"村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數",每年,政府資料開放授權條款-第1版,,2015/10/05 11:01,2019/01/09 02:50,
97244,金門縣消防局各單位通訊錄,金門縣消防局,生育保健,金門縣消防局各單位通訊錄,金門縣消防局各單位通訊錄,每日,政府資料開放授權條款-第1版,,2013/12/30 10:23,2019/01/09 02:54,
97245,金門縣學校通訊資料,教育處,生育保健,金門地區各級學校通訊,學校學區;校名;地址;網址;電話,每年,政府資料開放授權條款-第1版,,2013/12/30 16:38,2019/01/09 02:57,
97246,金門縣104年5月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每月,政府資料開放授權條款-第1版,,2015/06/10 09:32,2019/01/09 03:03,
97247,金門縣政府106年度查獲涉嫌違反菸酒管理法案件數量統計表,財政局,生活安全及品質,查獲涉嫌違反菸酒管理法案件數量統計表,查獲涉嫌違反菸酒管理法案件數量統計表,每月,政府資料開放授權條款-第1版,,2017/02/06 14:16,2019/01/09 03:07,
97248,金門縣施政指標,主計處,公共資訊,"本縣自民國72年起編製社會指標統計至今已達30年,有鑑於近年來政府施政著重於社會福利之推動、強化為民服務、著重環保意題等等；而社會指標統計卻未含括該選項。乃彙整公務統計資料將本府近來重要施政成果予以編印，以補社會指標統計之不足。",人力資源;行政組織人力;社會治安;社會福利;教育文化;工商業概況;財政稅務;醫療衛生;環境保護;為民服務及家庭收支等22項統計指標;單位;定莪;計算公式及指標數。,每年,政府資料開放授權條款-第1版,,2013/12/30 09:52,2019/01/09 03:10,
97249,古蹟名冊,金門縣文化局,公共資訊,古蹟名冊,古蹟名稱;地址;公告日期,每年,政府資料開放授權條款-第1版,,2015/07/14 11:07,2019/01/09 03:15,
97250,金門縣104年7月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2015/08/04 14:42,2019/01/09 03:16,
97251,金門縣婦女福利服務中心名冊,社會處,公共資訊,金門縣婦女福利服務中心,"編號;名稱;公/私立;地址;電話;服務時間;委辦單位;負責人",每年,政府資料開放授權條款-第1版,,2017/11/08 08:47,2019/01/09 03:17,
97252,金門縣105年8月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/09/01 13:45,2019/01/09 03:19,
97253,金門縣105年4月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/05/02 10:17,2019/01/09 03:20,
97254,金門縣禁菸公園綠地名單,金門縣衛生局,休閒旅遊,本縣全面禁菸及除吸菸區外全面禁菸之公園綠地名單,公園綠地名稱;座落之鄉鎮及位置;場所禁菸規定;吸菸區個數,每年,政府資料開放授權條款-第1版,,2015/07/14 10:55,2019/01/09 03:22,
97255,金門縣社會指標統計,主計處,公共資訊,為瞭解地區經濟發展特色暨縣民生活狀況及其素質，自72年起每年辦理社會指標統計，全部指標分為人口與家庭、經濟狀況、就業、教育文化、醫療保健、交通運輸、生活狀況、公共安全、社會保險、社會參與等10項,"指標類型;編輯分類;指標標題;內容描述;更新日期。",每年,政府資料開放授權條款-第1版,,2013/12/30 10:12,2019/01/09 03:23,
97256,金門縣104年6月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每月,政府資料開放授權條款-第1版,,2015/07/03 17:22,2019/01/09 03:24,
97257,金門縣105年9月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2016/10/03 11:30,2019/01/09 03:25,
97258,金門縣104年12月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每月,政府資料開放授權條款-第1版,,2016/01/05 10:44,2019/01/09 03:29,
97259,金門縣107年9月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,"村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數",每年,政府資料開放授權條款-第1版,,2018/10/02 17:01,2019/01/09 07:48,
97260,金門縣107年8月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2018/09/03 16:08,2019/01/09 07:49,
97261,金門縣107年7月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人,每年,政府資料開放授權條款-第1版,,2018/08/02 08:54,2019/01/09 07:50,
97262,金門縣107年6月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2018/07/06 13:51,2019/01/09 07:51,
97263,金門縣107年5月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2018/06/01 15:09,2019/01/09 07:51,
97264,金門縣107年4月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2018/05/02 14:53,2019/01/09 07:52,
97265,金門縣107年3月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2018/04/13 16:05,2019/01/09 07:53,
97266,金門縣合法菸酒製造業者資料,財政局,公共資訊,菸酒製造業者相關資料,"製造業者名稱,統一編號,總機構所在地,工廠所在地,製;酒執照號碼",每10年,政府資料開放授權條款-第1版,,2013/12/30 09:21,2019/01/09 07:54,
97267,金門縣定古蹟永昌堂暨浯陽小學校修復及再利用計畫成果,金門縣文化局,公共資訊,「永昌堂」首建於明宣德年間（CE1435），是陽翟信房前房之小宗祠堂。興建原有乃宋朝乾道元年（CE1165）之大宗祠堂「五恆祠堂」，毀於倭寇入侵，族人因修建意見不合，未加重建，後來信房中巷一系於明宣德年間（CE1435）興建「永思堂」，信房前房也於同年興建「永昌堂」，嗣後數百年間，歷經兵燹，幾經修葺，至民國二十年左右，旅印尼華僑厚仲叔公捐資重建，工程進至一半，厚仲叔公突發異想，要建一座與眾不同的宗祠，於是重新設計，拆除重建，就此，一座中西合壁，獨具風格的宗祠，於民國二十四年落成，西廂房浯陽小學校，亦於二十五年完竣，共耗資一萬二千銀圓全由陳厚重先生一肩獨任。 「永昌堂」為二進大厝，前進依古型，雕樑畫棟，後進採洋式，二樓華屋，一、二樓均安有祖龕，奉祀第一世（CE914）至十世祖先神主及十一世以後前房祖先神主，其中有一至八世的宋朝「開同進士」陳綱、宋朝進士陳統、陳昌侯、陳棫、陳良才、陳槱、明朝進士正四品中憲大夫陳基虞（二十世），另「浯陽小學校」為西式二樓建築，作為學堂和族人聚會休憩之用，是時未結婚之村男夜間多到永昌堂睡寐，因較為涼爽，民國二十五年聘請老師柯鑽石（女）、陳培實、陳文獻、莊克昌等老師先後任教。,緒論;僑鄉金門:歷史文化變遷;永昌堂暨浯陽小學校歷史與建築特色;永昌堂暨浯陽小學校修復及再利用計畫,每10年,政府資料開放授權條款-第1版,,2018/03/12 18:17,2019/01/09 07:55,
97268,金門縣歷史建築鄭由整洋樓調查研究成果,金門縣文化局,公共資訊,本計畫主要研究標的位於金門縣金湖鎮溪湖里溪邊村73 號歷史建築「鄭由整洋樓」，其營造以及使用變遷歷程，主要反映了兩種影響近代金門發展的主要歷史脈絡：一、明清以來，閩南傳統宗族地方社會由海濱農漁牧聚落發展為富裕僑鄉；二、1949 年以後，在新興的國際冷戰時空之中，金門曾扮演的獨特角色。以上，也是本建築之文化資產保存價值特色所在。,計畫緣起及研究背景;聚落環境及歷史建築變遷史料考察與文獻回顧;歷史建築現況形式分析與損壞紀錄;歷史建築本體保存與修復對策;歷史建築整體保存與再利用計畫建議,每10年,政府資料開放授權條款-第1版,,2018/03/12 18:09,2019/01/09 07:56,
97269,金門縣定古蹟王金城洋樓修復及再利用計畫成果,金門縣文化局,公共資訊,王金城洋樓，建於約民國十七年～民國十八年(約C.E.1928～C.E.1929)，由印尼華僑王安江與元配之長子王金城僑匯三萬大洋建造，王金城於印尼經營賭場，未曾返金門，為王安江次子王金鎖協助建造，竣工於民國二十一年(C.E.1932)，王金鎖與其佣人遂入住，出資者王金城本人從未居住過此宅邸。 王金城洋樓建築範圍除洋樓主體與護龍外，還包含了後裙房與左外側之一落二?頭，皆為王金城僑匯後興建，整體建築區域為：出龜洋樓帶左護龍和二層門樓及後裙房與一落二?頭。,緒論;僑鄉金門:歷史文化變遷;王金城洋樓歷史與建築特色;王金城洋樓修復及再利用計畫,每10年,政府資料開放授權條款-第1版,,2018/03/12 17:57,2019/01/09 07:56,
97270,金門縣定古蹟董允耀洋樓修復及再利用計畫成果,金門縣文化局,公共資訊,金門縣縣定古蹟董允耀洋樓位於金城鎮古崗聚落，為印尼鄉僑董允耀於西元1933 年返鄉興建，董允耀洋樓為金門僑匯洋樓建築的經典之作，充分表現20世紀初期洋樓建築營技術與藝術風格，建築規模宏大有獨立院落，其構造及裝飾藝術上具有高度文化價值。,緒論;地方歷史背景與聚落空間現況;洋樓歷史與建築特色;現況調查與評估;修復及再利用計畫,每10年,政府資料開放授權條款-第1版,,2018/03/12 17:31,2019/01/09 07:57,
