資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
98061,國立科學工藝博物館107年度法定預算案,國立科學工藝博物館,公共資訊,收支預計表、現金流量預計表、餘絀撥補預計表...等,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,不更新,政府資料開放授權條款-第1版,,"2019/01/25 00:00","2019/02/02 19:14",無
98374,108年宜蘭縣淘汰二行程機車及新購電動二輪車補助一覽表,宜蘭縣政府,公共資訊,提供宜蘭縣108年度淘汰二行程機車及新購電動二輪車補助資訊,無主要欄位 無主要欄位說明,每日,政府資料開放授權條款-第1版,,2019/02/03 00:00,2019/02/03 01:11,無
