資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
98063,國立公共資訊圖書館年報,國立公共資訊圖書館,公共資訊,本資料集主要提供本館各年度年報清單及全文電子檔下載服務。,年度;報告名稱;出版日期;檔案連結(官網),每年,政府資料開放授權條款-第1版,https://www.nlpi.edu.tw/LibraryPublicationListC003313.aspx?CategoryID=120b4cfa-9e3c-4bcf-882a-40443a7bd9a4,2019/02/28 00:00,""
