資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
蒙藏補助團體私人情形季報表,5943,蒙藏文化中心補助團體私人情形季報表,補助對象;補助事項或用途;補助金額;核准日期,文化部
西藏統計資料,5945,大陸藏族聚居區人口分布表西藏自治區及西藏流亡組織重要人事資料國外藏族人口分布情形在臺藏胞及居留藏人人口數,地區;總人口;藏族人口及佔該省區比例,文化部
蒙古統計資料,5946,在臺蒙胞人口數統計表蒙古國基本資料,項目;內容;備註,文化部
蒙藏性別主流化訓練統計表,5947,蒙藏文化中心性別主流化訓練統計表,序號;參加人員數;性別;性別主流化類訓練名稱;日期;總時數;主辦機關,文化部
獨立音樂,6006,文化部整合各公、民營單位之獨立音樂活動資訊。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
徵選活動,6007,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之公開徵選活動資訊，如金鼎獎、美展、創意大賞等。,活動名稱;場次別名;場次地址;活動期間;收費與否;票價價格說明;緯度;經度,文化部
競賽活動,6008,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之競賽型藝文資訊，如舞蹈、歌唱、繪畫等比賽。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
綜藝活動,6009,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之具有表演、美食、講座、旅遊…等綜合類型之整合活動。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
電影,6010,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之藝文機構電影欣賞節目表。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
講座資訊,6011,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之專題演講及藝文座談會等活動,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
展覽資訊,6012,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之展覽資訊。文件說明請參考資料集相關網址。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
演唱會,6013,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之演唱會資訊。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
親子活動,6014,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之親子類型的藝文資訊。,version;UID;titile;category;showinfo;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate,文化部
舞蹈表演資訊,6015,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之舞蹈類型活動訊息。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
戲劇表演資訊,6016,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之戲劇表演資訊。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
音樂表演資訊,6017,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之音樂劇場表演訊息。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
其他藝文資訊,6018,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之無法隸屬於各類別之資訊，如青年節活動、新書分享等。,活動名稱;場次別名;場次地址;活動期間;收費與否;票價價格說明;緯度;經度,文化部
文化部公共藝術,6219,收錄文化部公共藝術網之作品基本資料。,系統編號;作品編號;作品名稱;作者;作品尺寸;作品材質;縣市;設置地點;經度;緯度;場域;經費萬;經費說明;委託單位;取得方式;執行小組;徵選小組;策劃單位;管理單位;創作年代yyyy;來源網站,文化部
文化行政據點,6221,文化部收錄之各縣市政府文化局相關單位資料。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate;,文化部
特色圖書館,6222,收錄文化部所屬各級機關(構)開放服務之專門特色圖書室，如國立臺灣歷史博物館圖書室、國立臺灣美術館資料中心及兒童繪本區等。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate,文化部
文創商店,6223,收錄文化旅遊網之文化創意加值商店資料。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate,文化部
獨立書店,6224,文化部收錄獨立特色書店的資料。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate,文化部
博物館,6242,文化部整合之公私立博物館所在地址、管理處聯絡資訊、網址及地理位置等資訊。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate;,文化部
文化部社區,6243,文化部社區通網站之社區所在地點、網址及地理位置等資訊。,名稱;地址;經度;緯度;網址等。,文化部
地方文化館,6244,文化部地方文化館網站之地方文化館資訊，包含所在地址、管理處聯絡資訊、網址及地理位置等。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate;,文化部
工藝中心臺灣工藝之家,6245,國立臺灣工藝研究發展中心扶植之「臺灣工藝之家」資訊。,Subject;Phone;Address;HouseName;OpenTime;ImageName;Content;Url;<br>,國立臺灣工藝研究發展中心
文資局古蹟,6246,文化資產網之供古蹟資訊，包含地點、所屬主管機關、網址及創建年代等。,caseId;caseName;assetsClassifyCode;assetsClassifyName;assetsTypes;pastHistory;judgeCriteria;registerReason;lawsReference;officialDocNo;registerDate;govInstitutionName;belongAddress;belongCity;longitude;latitude;govInstitution;govDeptName;govDeptAddress;representImage;cityLand;caseOwnership;caseUrl;buildingFeatures;inHouseFeatures;buildingUsage;buildingKeyMaintainItem;buildingActualState;wenSitename;wenSiteaddress; govDeptContactor;govDeptPhone;govDeptEmail,文化部文化資產局
文資局文化景觀,6402,本資料集主要提供各縣市政府指定登錄於文化部文化資產局的文化景觀名稱、代表圖像、簡介及地理位置等資訊。,caseId;caseName;assetsTypes;judgeCriteria;registerReason;lawsReference;officialDocNo;registerDate;govInstitutionName;belongAddress;belongCity;longitude;latitude;representImage;representImageSource;content;landscapeRelated;briefDescribe;landUsage;cityLand;notes;specialValue;actualState;feature,文化部文化資產局
藝文活動-所有類別,6478,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之藝文活動所有類別的活動名稱、日期、場次、網址及地理位置等資訊。,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
蒙古檢察官司法研習班統計表,6731,蒙古檢察官司法研習班統計表,年度;人次;備註<br>,文化部
蒙古法官司法研習班統計表,6732,蒙古法官司法研習班統計表,年度;人次;備註<br>,文化部
蒙古警察警政研習班統計表,6733,蒙古警察警政研習班統計表,年度;人次;備註<br>,文化部
蒙藏文物展覽參觀人數統計表,6734,蒙藏文物展覽參觀人數統計表,日期;展覽地點;參觀人數<br>,文化部
蒙藏籍學生蒙藏語文班上課人數統計表,6735,蒙藏籍學生蒙藏語文班上課人數統計表,年度;班別;學生人數;備註,文化部
蒙藏文化中心臉書瀏覽人數統計表,6736,蒙藏文化中心臉書瀏覽人數統計表,時間;蒙藏委員會蒙藏文化中心粉絲人數<br>,文化部
蒙藏性別年齡統計表,6737,蒙藏性別年齡統計表,類別及職等\人數\年齡別;合計;29以下;30-39;40-49;50-59;60-65;66以上;平均年齡;性別-男;性別-男比例;性別-女;性別-女比例<br>,文化部
最新蒙藏重要訊息,6738,最新蒙藏重要訊息,地區;類別;內容摘要<br>,文化部
在台蒙胞人數統計表,6852,統計在台蒙胞人數等資訊,日期;人口數;男;女,文化部
蒙藏ㄧ般文物統計表,6853,蒙藏文化中心收藏蒙藏ㄧ般文物統計表,項次;年度;件數;備註<br>,文化部
蒙藏珍貴文物統計表,6854,蒙藏文化中心收藏蒙藏珍貴文物統計表,項次;年度;件數;備註<br>,文化部
輔導蒙藏族人口地域分布性別統計表,6855,蒙藏文化中心輔導蒙藏族人口地域分布性別統計表,統計日期;地域分布;族名;小計;男;男比例;女;女比例<br>,文化部
輔導蒙藏族人口年齡層性別統計表,6856,蒙藏文化中心輔導蒙藏族人口年齡層性別統計表,統計日期;年齡別;族名;小計;男;男比例;女;女比例<br>,文化部
蒙藏族輔導成果統計表,6857,蒙藏族輔導成果統計表,日期;項目;族名;人數小計;男;女;社團及文經事業數總計;國內;國外<br>,文化部
蒙藏人才之培育及工作績效統計表,6858,蒙藏人才之培育及工作績效統計表,日期;項目;國小;國中;高中職;大專校院;碩博士班<br>,文化部
蒙藏業務支出統計表,6859,蒙藏業務支出統計表,日期;科目別;預算數;本年度較上年度預算增加（％）;決算數;決算數佔預算數比率（％）<br>,文化部
蒙藏委員會內部各委員會、任務編組及財團法人之性別統計表,6861,蒙藏委員會內部各委員會、任務編組及財團法人之性別統計表,統計日期;項目;名稱;男人數;男比例;女人數;女比例<br>,文化部
蒙藏委員會員工人數統計表,6862,蒙藏委員會員工人數統計表,統計日期;員工類別;總計;20歲以下;21至25歲;26至30歲;31至35歲;36至40歲;41至45歲;46至50歲;51至55歲;56至60歲;61至65歲;66歲以下;平均年齡（歲）<br>,文化部
蒙藏委員會內部訓練出席人數性別統計,6863,蒙藏委員會內部訓練出席人數性別統計,統計日期;訓練名稱;性別;出席人次;出席比例;占本會性別人數比例<br>,文化部
蒙藏委員會訓練及活動參加人數性別統計,6864,蒙藏委員會訓練及活動參加人數性別統計,統計日期;訓練項目;參加人數;男人數;男比例;女人數;女比例<br>,文化部
文資局歷史建築,6965,國家文化資產網之歷史建築資訊。,caseId;caseName;assetsTypes ;pastHistory;pastHistorySource;judgeCriteria;registerReason;lawsReference;officialDocNo;registerDate;govInstitutionName;belongAddress;belongCity;longitude;latitude;govInstitution;govDeptName;govDeptAddress;representImage;cityLand;caseOwnership;caseUrl;buildingFeatures;inHouseFeatures;buildingUsage;buildingKeyMaintainItem;buildingActualState;isOpenVisit;isCharge;openUpTime;wenSitename;wenSiteaddress;govDeptContactor;govDeptPhone;govDeptEmail,文化部文化資產局
文資局聚落,6966,國家文化資產網之聚落資訊。,caseId;caseName;assetsClassifyCode;assetsClassifyName;assetsTypes;judgeCriteria;registerReason;lawsReference;officialDocNo;registerDate;govInstitutionName;belongAddress;belongCity;longitude;latitude;representImage;landScope;communityDevelop;buildingActualState;historyValue;architecturehFeature;buildingUsage;buildingKeyMaintainItem;notes,文化部文化資產局
文資局遺址,6967,國家文化資產網之遺址資訊。,caseId;caseName;assetsClassifyCode;assetsClassifyName;judgeCriteria;registerReason;lawsReference;officialDocNo;registerDate;govInstitutionName;belongAddress;belongCity;longitude;latitude;relativePosition;neighborPosition;representImage;representImageSource;landScope;discoveryDescription;nearbyArcheologyCheck;nearbyArcheologyBrief;cultralMean;pastHistory;actualStatus;usageStatus;cityLand;landUsage,文化部文化資產局
藝文中心,7183,收錄國內大專院校藝文中心資訊。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate;,文化部
創意園區,7184,收錄國內創意園區資訊。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate;,文化部
藝術村,7185,收錄國內藝術村資訊。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate;,文化部
文化新聞稿,7404,文化部官網之文化新聞資訊。,Id;SiteId;UnitId;TypeId;FileName;Url;Content;PublishTime;Subject;PageUrl,文化部
海外藏僧來台弘法人次統計表,7621,本資料集主要提供蒙藏文化中心海外藏僧來台弘法人次統計表資料,年度;海外藏僧來臺人次;改換簽證停留期限予以推薦人次<br>,文化部
蒙藏培訓援外志工統計表,7622,本資料集主要提供蒙藏文化中心培訓援外志工統計資料,時間;培訓營名稱;參與人數<br>,文化部
大陸藏僧來台弘法人次統計表,7623,本資料集主要提供蒙藏文化中心大陸藏僧來台弘法人次統計資料,年度;大陸藏僧來臺人次<br>,文化部
蒙藏委員會大事記,7624,本資料集主要提供蒙藏文化中心大事記,時間;內容<br>,文化部
俄羅斯聯邦蒙裔共和國醫生來台培訓統計表,7625,本資料集主要提供俄羅斯聯邦蒙裔共和國醫生來台培訓統計表,累積年度;人次;備註<br>,文化部
文化部國家文化資料庫-地理,7717,收錄國家文化資料庫網站-地理類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-歷史,7718,收錄國家文化資料庫網站-歷史類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-社會學,7719,收錄國家文化資料庫網站-社會學類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-法政,7720,收錄國家文化資料庫網站-法政類資料物件。,編號;名稱;年度;尺寸;主類別;典藏日期;物件所在經緯度等。,文化部
文化部國家文化資料庫-經濟,7721,收錄國家文化資料庫網站-經濟類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-教育,7722,收錄國家文化資料庫網站-教育類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-民俗,7723,收錄國家文化資料庫網站-民俗類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-文學,7724,收錄國家文化資料庫網站-文學類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-美術,7725,收錄國家文化資料庫網站-美術類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-工藝,7726,收錄國家文化資料庫網站-工藝類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-設計,7727,收錄國家文化資料庫(Beta)網站-設計類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-建築,7728,收錄國家文化資料庫網站-建築類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-戲劇,7729,收錄國家文化資料庫網站-戲劇類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-舞蹈,7730,收錄國家文化資料庫網站-舞蹈類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-電影,7731,收錄國家文化資料庫網站-電影類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部國家文化資料庫-音樂,7732,收錄國家文化資料庫網站-音樂類資料物件。,sno;mainTitle;year;format;subject;data;sourcesite;px;py,文化部
文化部研習課程,8117,文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之研習課程活動資訊。,包含名稱;類別;簡介;課程場次時間;來源網址;地點等資料,文化部
文化部獎補助-要點,8118,文化部獎補助系統彙整之藝文獎補助辦法要點資訊,包含年度;主辦單位;要點名稱;補助對象,文化部
文化部獎補助-報名資訊,8119,文化部獎補助系統之報名資訊,年度;主辦單位;辦法要點名稱;報名表單名稱;報名時間;網址,文化部
文化部駐外單位藝文活動辦理統計,8163,"文化部調查之統計駐外單位藝文活動辦理資訊,統計至104年度止",年;單位;類型;活動名稱;表演團體;場次;出席人次<br>,文化部
文化事務財團法人名錄,8169,文化部調查之文化事務財團法人名錄,序號;代碼;基金會名稱;郵遞區號;地址;主管業務司<br>,文化部
典藏目錄-原住民類,8706,本資料集主要提供文化典藏網之原住民類目錄資訊。,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-歷史類,8707,本資料集主要提供文化典藏網之歷史類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-北美類,8708,本資料集主要提供文化典藏網之北美類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-哺乳類,8709,本資料集主要提供文化典藏網之哺乳類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-南洋類,8710,本資料集主要提供文化典藏網之南洋類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-礦石類,8711,本資料集主要提供文化典藏網之礦石類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-維管束類,8712,本資料集主要提供文化典藏網之維管束類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-貨幣類,8713,本資料集主要提供文化典藏網之貨幣類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-苔蘚類,8714,本資料集主要提供文化典藏網之苔蘚類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-藻類,8715,本資料集主要提供文化典藏網之藻類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-魚類,8716,本資料集主要提供文化典藏網之魚類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-貝類,8717,本資料集主要提供文化典藏網之貝類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-考古類,8718,本資料集主要提供文化典藏網之考古類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-甲殼類,8719,本資料集主要提供文化典藏網之甲殼類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-兩棲類,8720,本資料集主要提供文化典藏網之兩棲類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-昆蟲類,8721,本資料集主要提供文化典藏網之昆蟲類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-爬蟲類,8722,本資料集主要提供文化典藏網之爬蟲類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-鳥類,8723,本資料集主要提供文化典藏網之鳥類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-東南亞島民族類,8724,本資料集主要提供文化典藏網之東南亞島民族類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-中國西南少數民族類,8725,本資料集主要提供文化典藏網之中國西南少數民族類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-化石類,8726,本資料集主要提供文化典藏網之化石類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-書籍類,8727,本資料集主要提供文化典藏網之書籍類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-雜誌期刊類,8728,本資料集主要提供文化部文化典藏網之雜誌期刊類目錄資訊。,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-文書檔案類,8729,本資料集主要提供文化典藏網之文書檔案類目錄資訊。,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-報紙類,8730,本資料集主要提供文化典藏網之報紙類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-明信片類,8731,本資料集主要提供文化典藏網之明信片類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-照片與相簿類,8732,本資料集主要提供文化典藏網之照片與相簿類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-圖像書籍類,8733,本資料集主要提供文化典藏網之圖像書籍類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-手稿類,8734,本資料集主要提供文化典藏網之手稿類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-藝術圖像類,8735,本資料集主要提供文化典藏網之藝術圖像類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-地圖類,8736,本資料集主要提供文化典藏網之地圖類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-宗教禮俗類,8737,本資料集主要提供文化典藏網之宗教禮俗類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-產業類,8738,本資料集主要提供文化典藏網之產業類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-商業財產類,8739,本資料集主要提供文化典藏網之商業財產類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-飲食用具類,8740,本資料集主要提供文化典藏網之飲食用具類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-生活衣飾與用品類,8741,本資料集主要提供文化典藏網之生活衣飾與用品類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-建築與居處空間類,8742,本資料集主要提供文化典藏網之建築與居處空間類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
