中華民國外交及國際事務學院會計報告,中華民國108年外交部外交及國際事務學院會計報告,100150,中華民國108年外交部外交及國際事務學院會計報告,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,外交部外交及國際事務學院
中華民國外交及國際事務學院會計報告,中華民國109年外交部外交及國際事務學院會計報告,118408,中華民國109年度外交部外交及國際事務學院會計報告,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;調整數;會計收支;會計科目,外交部外交及國際事務學院
中華民國建國1百年 非政府組織國際參與成果彙編,中華民國建國一百年 非政府組織國際參與成果彙編,34221,外交部配合慶祝建國一百年活動系列，特別將我國重要NGO的介紹及其國際參與之中英文資料彙編成冊，以進一步向國際社會宣揚我國NGO之軟實力及國際參與成效，並藉以加強與國NGO 之交流與觀摩。,,外交部
中華民國會計報告,中華民國104年09月份會計報告,24751,中華民國104年09月份會計報告,中華民國104年09月份會計報告,外交部外交及國際事務學院
中華民國會計報告,中華民國104年10月份會計報告,24752,中華民國104年10月份會計報告,中華民國104年10月份會計報告,外交部外交及國際事務學院
中華民國會計報告,中華民國104年11月份會計報告,26180,中華民國104年11月份會計報告,中華民國104年11月份會計報告,外交部外交及國際事務學院
中華民國會計報告,中華民國104年12月份會計報告,27893,中華民國104年12月份會計報告,中華民國104年12月份會計報告,外交部外交及國際事務學院
中華民國簽證介紹,中華民國簽證介紹,30750,說明簽證意義、種類、入境限期、停留期限、入境次數及簽證號碼等欄位,,外交部領事事務局
中華民國駐外單位聯合網站最新消息,中華民國駐外單位聯合網站最新消息,30099,我各駐外館處最新消息(駐地新聞),,外交部
中華民國駐外單位聯合網站活動訊息,中華民國駐外單位聯合網站活動訊息,5956,提供駐外地當地活動訊息,,外交部
主管財團法人行政監督報告,外交部主管財團法人行政監督報告,99229,外交部主管財團法人行政監督報告,行政監督報告年度;補助對象;檔案格式;檔案連結;介紹專區,外交部
主管預算案,105年度外交部主管預算案,23944,105年度外交部主管預算案,105年度外交部主管預算案,外交部
主管預算案,106年度外交部主管預算案,40265,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,106年度外交部主管預算案,外交部
亞太經濟合作商務旅行卡,亞太經濟合作商務旅行卡,30855,亞太經濟合作商務旅行卡,,外交部領事事務局
