資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
中部科學園區管理局及所屬單位決算,20024,納有歲入來源別決算表、歲出政事別決算表、歲出機關別決算表、以前年度歲入來源別轉入數決算表、以前年度歲出政事別轉入數決算表、以前年度歲出機關別轉入數決算表、歲入類平衡表、經費類平衡表等,,科技部中部科學園區管理局
科發基金附屬單位決算,20473,基金來源、用途及餘絀決算表、現金流量決算表、平衡表,,科技部
科發基金附屬單位預算會計報告,20488,平衡表、基金來源、用途及餘絀表,,科技部
科技部政府資料開放諮詢小組會議紀錄,26945,配合政府資料開放政策，設立政府資料開放諮詢小組，召開會議作成紀錄，以達施政便民及公開透明之目的。,資料集名稱;下載連結,科技部
科技部政府資料開放行動策略,27920,配合政府資料開放政策，擬定科技部政府資料開放行動策略，落實政府資料開放。,資料集名稱;下載連結,科技部
南部科學園區管理局設施維護維修資訊,30680,南部科學園區管理局設施維護維修資訊,項次;園區;標案名稱;通報日期;完工日期;維修地點;實作內容,科技部南部科學園區管理局
南部科學園區工商服務業廠商資訊,30684,南部科學園區工商服務業廠商資訊,,科技部南部科學園區管理局
科技部生農環境與多樣性學門專題計畫補助清冊,34722,科技部生農環境與多樣性學門專題計畫補助清冊,,科技部
科技部農產資源科學學門專題計畫補助清冊,34723,科技部農產資源科學學門專題計畫補助清冊,,科技部
科技部生物科學學門專題計畫補助清冊,34724,科技部生物科學學門專題計畫補助清冊,,科技部
科技部形態及生理醫學學門專題計畫補助清冊,34730,科技部形態及生理醫學學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(迄),科技部
科技部生化及藥理醫學學門專題計畫補助清冊,35093,科技部生化及藥理醫學學門專題計畫補助清冊,,科技部
科技部微免及檢驗醫學學門專題計畫補助清冊,35211,科技部微免及檢驗醫學學門專題計畫補助清冊,,科技部
科技部藥學及中醫藥學學門專題計畫補助清冊,35212,科技部藥學及中醫藥學學門專題計畫補助清冊,,科技部
科技部食品與營養保健學門專題計畫補助清冊,35213,科技部食品與營養保健學門專題計畫補助清冊,,科技部
科技部社會醫學學門專題計畫補助清冊,35214,科技部社會醫學學門專題計畫補助清冊,,科技部
科技部工程醫學學門專題計畫補助清冊,35216,科技部工程醫學學門專題計畫補助清冊,年度;學門;計畫名稱;機關代碼;執行期限(起);執行期限(訖),科技部
科技部消化醫學學門專題計畫補助清冊,35250,科技部消化醫學學門專題計畫補助清冊,,科技部
科技部心臟醫學學門專題計畫補助清冊,35427,科技部心臟醫學學門專題計畫補助清冊,,科技部
科技部胸腔醫學學門專題計畫補助清冊,39374,科技部胸腔醫學學門專題計畫補助清冊,,科技部
科技部神經醫學學門專題計畫補助清冊,39375,科技部神經醫學學門專題計畫補助清冊,,科技部
科技部婦幼醫學學門專題計畫補助清冊,39378,科技部婦幼醫學學門專題計畫補助清冊,,科技部
科技部血液、腫瘤、免疫及感染醫學學門專題計畫補助清冊,39379,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,,科技部
科技部腎臟泌尿及內分泌醫學學門專題計畫補助清冊,39380,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,,科技部
科技部感官系統醫學學門專題計畫補助清冊,39382,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,,科技部
科技部生技類核心設施平台維運計畫清單,39383,科技部生技類核心設施平台維運計畫清單,年度;學門;計畫名稱;執行機構;執行期限(起);執行期限(迄),科技部
科技部施政計畫,39384,科技部年度施政計畫，包括計畫名稱及計畫內容,計畫名稱;計畫內容,科技部
科技部施政績效,39386,科技部年度施政績效之報告及評核結果，包括報告及評核結果、連結網址,報告及評核結果;連結網址,科技部
科技部性別統計專區,39387,科技部辦理性別主流化專案之統計表報、國際指標及研究報告等,資料名稱;連結網址,科技部
科技部科技行政研究報告,39388,科技部同仁之科技行政研究報告之連結網址,資料名稱;連結網址,科技部
科技部傑出特約研究員獎統計資料集,39389,科技部辦理傑出特約研究員獎之獲獎人數統計資料,獲獎年度;機關類別;機關名稱;獲獎人數,科技部
科技部吳大猷先生紀念獎統計資料集,39390,科技部辦理吳大猷先生紀念獎之獲獎人數統計資料,獲獎年度;機關類別;機關名稱;性別;學術司處;獲獎人數,科技部
科技部專題研究計畫(研究案)申請及核定統計資料集,39392,科技部補助專題研究計畫(研究案)以機關為單位之申請及核定統計資料，包括機構類別、機關名稱、申請件數、核定件數、申請金額、核定金額、申請案主持人男性、女性人次、核定計畫主持人男性、女性人次,,科技部
科技部專題研究計畫(補助案)申請及核定統計資料集,39393,科技部補助專題研究計畫(補助案)以機關為單位之申請及核定統計資料，包括機構類別、機關名稱、申請件數、核定件數、申請金額、核定金額、申請案主持人男性、女性人次、核定計畫主持人男性、女性人次,,科技部
科技部專題研究計畫(研究案)申請計畫主持人統計資料集,39395,科技部補助專題研究計畫(研究案)以機關為單位之申請計畫主持人統計資料，包括性別、學歷、申請人數,,科技部
科技部專題研究計畫(研究案)核定計畫主持人統計資料集,39396,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,,科技部
科技部專題研究計畫(補助案)申請計畫主持人統計資料集,39397,科技部補助專題研究計畫(補助案)以機關為單位之申請計畫主持人統計資料，包括性別、學歷、申請人數,,科技部
科技部專題研究計畫(補助案)核定計畫主持人統計資料集,39398,科技部補助專題研究計畫(補助案)以機關為單位之核定計畫主持人統計資料，包括性別、學歷、核定人數,,科技部
科技部大專學生研究計畫申請及核定計畫(依學生就讀學校)統計資料集,39399,科技部補助大專學生研究計畫以學生就讀學校為單位之申請及核定統計資料，包括機關類別、機關名稱、申請件數、核定件數、申請金額、核定金額、申請計畫學生男性、女性人數、核定計畫學生男性、女性人數,,科技部
科技部大專學生研究計畫申請及核定計畫(依指導教授任職機構)統計資料集,39400,科技部補助大專學生研究計畫以指導教授任職機關為單位之申請及核定統計資料，包括機關類別、機關名稱、申請件數、核定件數、申請金額、核定金額、申請計畫學生男性、女性人數、核定計畫學生男性、女性人數,,科技部
科發基金半年結算報告,39543,基金來源、用途及餘絀結算表、平衡表,,科技部
科技部國家賠償事件處理情形統計表,39544,科技部歷次受理之國賠案件處理情形統計表,107年度辦理國家賠償事件處理情形統計表;,科技部
科技部採購作業參考手冊,39545,蒐集類案採購(標的)統整建立之參考作業手冊，提供辦理參考,資料集名稱;下載連結,科技部
科技部檔案及政府資訊開放應用作業要點,39546,科技部檔案及政府資訊開放應用作業要點及附件,資料集名稱;下載連結,科技部
科技部傑出研究獎統計資料集,39588,科技部辦理傑出研究獎之申請及獲獎人數統計資料,獲獎年度;機關類別;機關名稱;性別;學術司處;申請人數;獲獎人數,科技部
科技部統計學門專題計畫補助清冊,39591,科技部統計學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部數學學門專題計畫補助清冊,39603,科技部數學學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部物理學門專題計畫補助清冊,39604,科技部物理學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部化學學門專題計畫補助清冊,39605,科技部化學學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部地球科學學門專題計畫補助清冊,39606,科技部地球科學學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部大氣學門專題計畫補助清冊,39607,科技部大氣學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部海洋學門專題計畫補助清冊,39608,科技部海洋學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部防災學門專題計畫補助清冊,39609,科技部防災學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部永續學門專題計畫補助清冊,39610,科技部永續學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部空間資訊學門專題計畫補助清冊,39611,科技部空間資訊學門專題計畫補助清冊,序號;年度;學門子領域;計畫名稱;機構;執行起始日;執行訖止日,科技部
科技部主管預算表(預算案),40037,歲入來源別預算表、歲出政事別預算表、歲出機關別預算表,,科技部
科技部主管預算表(法定預算),40038,歲入來源別預算表、歲出政事別預算表、歲出機關別預算表,,科技部
科技部主管預算半年結算報告,40039,歲入來源別結算表、歲出機關別結算表,,科技部
科技部主管決算,40040,歲入來源別決算表、歲出政事別決算表、歲出機關別決算表,,科技部
科技部年度訴願案件收辦統計表,40192,科技部歷次受理之訴願案件收辦統計表,,科技部
科技部年度訴願決定經行政法院裁判結果統計表,40193,科技部年度訴願決定經行政法院裁判結果統計表,年別;訴願案經高等行政法院裁判件數合計;裁判駁回上訴件數;裁判撤銷原處分件數,科技部
ICT產業研發經費,40194,1.為便於瞭解及掌握我國科技研究發展狀況，進而建立科技指標，並與他國作客觀比較作為國家制定科技發展政策之參考，科技部每年定期辦理「全國研發狀況調查」。本資料集為「全國研發狀況調查」之統計結果之一。 2.“..”係指無任何數值。,年;產業別;研發經費總計,科技部
ICT產業研發人力_全時約當數,40195,"1.為便於瞭解及掌握我國科技研究發展狀況，進而建立科技指標，並與他國作客觀比較作為國家制定科技發展政策之參考，科技部每年定期辦理「全國研發狀況調查」。本資料集為「全國研發狀況調查」之統計結果之一。 2.全時約當數(Full-time Equivalent, FTE)係指從事某項研發工作的人數，經折算為全時間從事該項工作的人數。例如某一研究人員全年花一半的工作時間從事教學工作，一半的工作時間做研發，則此一研究人員相當於0.5個「全時約當數」(或0.5人年)；若全時間從事(每年250個工作日計)研究，則相當於1個「全時約當數」。出處：法城手冊(OECD) 3.“..”係指無數值。 4.“0”係指不及一單位。",年;產業別;類別;研發人力;研究人員;技術人員;支援人員,科技部
"製造業(ISIC, Rev.3.1)研發經費－依技術密集度區分",40196,1.為便於瞭解及掌握我國科技研究發展狀況，進而建立科技指標，並與他國作客觀比較作為國家制定科技發展政策之參考，科技部每年定期辦理「全國研發狀況調查」。本資料集為「全國研發狀況調查」之統計結果之一。 2.OECD對於技術密集產業分類定義係以國際標準行業分類(第3.1版)為基礎。 3.“..”係指無任何數值。,年;產業別;研發經費總計,科技部
"製造業(ISIC, Rev.3.1)研發人力全時約當數－依技術密集度區分",40197,"1.為便於瞭解及掌握我國科技研究發展狀況，進而建立科技指標，並與他國作客觀比較作為國家制定科技發展政策之參考，科技部每年定期辦理「全國研發狀況調查」。本資料集為「全國研發狀況調查」之統計結果之一。 2.OECD對於技術密集產業分類定義係以國際標準行業分類(第3.1版)為基礎。 3.全時約當數(Full-time Equivalent, FTE)係指從事某項研發工作的人數，經折算為全時間從事該項工作的人數。例如某一研究人員全年花一半的工作時間從事教學工作，一半的工作時間做研發，則此一研究人員相當於0.5個「全時約當數」(或0.5人年)；若全時間從事(每年250個工作日計)研究，則相當於1個「全時約當數」。出處：法城手冊(OECD) 4.“..”係指無數值。 5.“0”係指不及一單位。",,科技部
國家科學技術發展計畫(民國102年至105年),40198,國家科學技術發展計畫(民國102年至105年)、重要措施分工及列管、附錄、English Version,本文;https://www.most.gov.tw/most/attachments/6fdbc974-f8ec-466e-ae8f-13fd0e283e92,科技部
中華民國科學技術白皮書(民國104年至107年),40199,中華民國科學技術白皮書(民國104年至107年)、附錄、摘要、English Version,本文;https://www.most.gov.tw/most/attachments/03791ce9-0299-48f6-8c2c-b5d9d9c522f7,科技部
科技部科學園區開發情形表,40474,科技部科學園區開發情形表,,科技部
科技部研究計畫受補助單位名單資料集,40477,條列科技部研究計畫受補助單位名單,1;國立臺灣大學,科技部
科技部補助全國性學術團體辦理學術推廣業務Q&A問答資料集,40478,條列科技部補助全國性學術團體辦理學術推廣業務有關Q&A問答集。,張貼日期;問題內容;回覆內容,科技部
科技部貴重儀器開放共同管理平台(跨部會),40479,科技部貴重儀器開放共同管理平台(跨部會),編號;儀器補助部會;儀器營運單位;中文儀器名稱;英文儀器名稱;應用領域;放置地點;儀器負責人;儀器負責人連絡電話;管理技術人員;管理技術人員連絡電話;儀器購置年分;單位公務用上年度全年使用時數;對外服務上年度全年使用時數;每周可對外時數;是否對外提供服務;儀器設備功能簡介;服務規則;該儀器之連結網址;備註;儀器型號,科技部
科技部科學園區土地規劃情形表,40482,科技部科學園區土地規劃情形表,,科技部
科技部科學園區開發經費統計,40488,科技部科學園區開發經費統計,,科技部
科技部科學園區新投資案核准情形,40490,科技部科學園區新投資案核准情形,,科技部
科技部科學園區性別與外籍員工統計,40502,科技部科學園區性別與外籍員工統計,,科技部
科技部科學園區廠商研發經費投入情形,40503,科技部科學園區廠商研發經費投入情形,,科技部
科技部科學園區專利數,40504,科技部科學園區專利數,,科技部
科技部文學一學門專題計畫補助清冊,40519,科技部文學一學門專題計畫補助清冊,(核定)年度;學門(3碼);學門;計畫名稱;執行機關;執行期限(起);執行期限(迄),科技部
科技部文學二學門專題計畫補助清冊,40520,科技部文學二學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部語言學門專題計畫補助清冊,40521,科技部語言學門專題計畫補助清冊,(核定)年度;學門(3碼);學門;計畫名稱;執行機關;執行期限(起);執行期限(迄),科技部
科技部歷史學門專題計畫補助清冊,40522,科技部歷史學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部哲學學門專題計畫補助清冊,40523,科技部哲學學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部藝術學門專題計畫補助清冊,40524,科技部藝術學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部人類及族群研究學門專題計畫補助清冊,40525,科技部人類及族群研究學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部社會學門(含傳播)專題計畫補助清冊,40526,科技部社會學門(含傳播)專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部教育學門(含體育、圖資)專題計畫補助清冊,40527,科技部教育學門(含體育、圖資)專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部心理學門專題計畫補助清冊,40528,科技部心理學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部法律學門專題計畫補助清冊,40529,科技部法律學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部政治學門專題計畫補助清冊,40530,科技部政治學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部經濟學門專題計畫補助清冊,40531,科技部經濟學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部財金及會計學門專題計畫補助清冊,40532,科技部財金及會計學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部管理一學門專題計畫補助清冊,40533,科技部管理一學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部管理二學門專題計畫補助清冊,40534,科技部管理二學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部區域研究學門專題計畫補助清冊,40535,科技部區域研究學門專題計畫補助清冊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部科學園區用水量,40600,科技部科學園區用水量,,科技部
科技部科學園區污水處理量,40601,科技部科學園區污水處理量,,科技部
中部科學園區管理局簡訊,40602,中部科學園區管理局月刊雜誌,,科技部中部科學園區管理局
中部科學園區管理局人才培訓課程,40605,人才培訓相關課程資料表,課程類別;課程代碼;課程名稱;報名開放日期;報名截止日期;上課日期(起);上課日期(迄);上課時段;上課地點,科技部中部科學園區管理局
中部科學園區管理局優良廠商創新產品獎得獎資料,40606,為鼓勵園區廠商從事創新研究、開發新產品，以提升技術水準，強化產業競爭力，中科每年辦理優良廠商創新產品獎選拔乙次,年度;廠商名稱;得獎產品;產品說明,科技部中部科學園區管理局
中部科學園區管理局高科技設備前瞻技術補助對象資料,40607,高科技設備前瞻技術補助對象資料表,高科技設備前瞻技術發展計畫第二期計畫補助實施要點,科技部中部科學園區管理局
中部科學園區管理局參訪統計表(年度),40608,中部科學園區管理局內參訪統計資料,,科技部中部科學園區管理局
中部科學園區管理局輿情回應統計,40609,輿情回應統計,,科技部中部科學園區管理局
中部科學園區管理局園區巡迴巴士,40610,園區各線巡迴巴士班表,,科技部中部科學園區管理局
中部科學園區管理局土地規劃情形表,40611,各園區土地總面積資料,,科技部中部科學園區管理局
中部科學園區管理局工安環保月-各項球賽得獎名單,40613,工安環保月各項球賽得獎名單,活動日期;活動項目;比賽項目;得獎,科技部中部科學園區管理局
中部科學園區管理局性別與外籍員工統計,40614,從業員工數 亦即就業人數，包括園區事業、核准入區工商服務業、事業主管機關分支單位、育成中心、研究機構等之員工數，不包括營造廠或承攬商所僱用之員工數,,科技部中部科學園區管理局
中部科學園區管理局從業員工產業別統計,40615,從業員工產業別統計,,科技部中部科學園區管理局
中部科學園區管理局會議室租借資訊,40616,場地借用出租資訊明細表,會議室名稱;會議類別;會議日期;起迄時間;申請單位;會議內容,科技部中部科學園區管理局
中部科學園區管理局各園區聯絡資訊,40617,提供各組室相關聯繫資料,,科技部中部科學園區管理局
中部科學園區管理局公開採購計畫資料集,40618,公開採購計畫資料,,科技部中部科學園區管理局
中部科學園區管理局產業營業額成長情形比較表,40620,營業額:園區廠商之銷售淨額（產業分類、本月小計、本年累計、去年同期累計、同期成長率）,產業分類;本月小計;本年累計;去年同期累計;較去年同期累計成長率,科技部中部科學園區管理局
中部科學園區管理局出版品清單,40622,中部科學園區管理局出版品清單,發行日;發行期數;標題;連結項目,科技部中部科學園區管理局
中部科學園區管理局辦理國家賠償事件處理情形統計表,40623,中部科學園區國家賠償事件處理情資料,,科技部中部科學園區管理局
南部科學園區管理局來賓統計資料,40646,統計國內外學校(高中職以上)、企業界、政府單位、民意機構至南科參訪之來賓人數,,科技部南部科學園區管理局
南部科學園區管理局廠商資料,40647,南部科學園區管理局廠商資料,,科技部南部科學園區管理局
南部科學園區管理局每月新核准投資廠商,40649,南部科學園區管理局每月新核准投資廠商,引進年度、月份;廠商名稱;產業別;園區;投資額(億元);產品名稱,科技部南部科學園區管理局
南部科學園區管理局職業災害統計表,40650,南部科學園區管理局職業災害統計表,,科技部南部科學園區管理局
南部科學園區管理局南科盃敦親睦鄰球賽之各項球賽得獎名單,40651,南部科學園區管理局南科盃敦親睦鄰球賽之各項球賽得獎名單,,科技部南部科學園區管理局
南部科學園區管理局園區電影活動統計資料,40652,南部科學園區管理局園區電影活動統計資料,,科技部南部科學園區管理局
南部科學園區管理局太陽光電發電設備統計資料,41031,南部科學園區管理局太陽光電發電設備統計資料,年份;累積總設置量(kw);累積估計發電量(萬度/年);備註,科技部南部科學園區管理局
南部科學園區管理局申報管理費廠商家數,41033,南部科學園區管理局申報管理費廠商家數,,科技部南部科學園區管理局
南部科學園區管理局進出口情形,41034,南部科學園區管理局進出口情形,,科技部南部科學園區管理局
南部科學園區管理局採購案件統計資料,41035,提供本局每年採購案件總數、採購案件總金額，包括工程、勞務及財物採購,機關名稱;標案案號;標案名稱;決標方式;採購金額;預算金額;標的分類;招標方式;採購金額級距;得標廠商;決標日期;決標公告日期;底價金額;總決標金額;標比(％),科技部南部科學園區管理局
南部科學園區管理局工程採購案件,41036,提供南部科學園區管理局工程採購案件資料,,科技部南部科學園區管理局
南部科學園區管理局滿意度調查報告,41037,南部科學園區管理局滿意度調查報告,類別;年;項目;分數,科技部南部科學園區管理局
南部科學園區管理局創業工坊創業團隊進駐情形統計表,41038,南部科學園區管理局創業工坊創業團隊進駐情形統計表,年;月;說明;合計團隊數;創新創業激勵計畫;自行引進;備註,科技部南部科學園區管理局
科技部單位預算半年結算報告,41101,歲入來源別結算表、歲出機關別結算表,,科技部
科技部化學工程學門專題計畫補助清冊,41103,科技部化學工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部材料學門專題計畫補助清冊,41104,科技部材料學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部高分子學門專題計畫補助清冊,41105,科技部高分子學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部土木工程學門專題計畫補助清冊,41106,科技部土木工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部環境工程學門專題計畫補助清冊,41107,科技部環境工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部醫學工程學門專題計畫補助清冊,41108,科技部醫學工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部微電子學門專題計畫補助清冊,41109,科技部微電子學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部資訊工程學門專題計畫補助清冊,41110,科技部資訊工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部智慧計算學門專題計畫補助清冊,41111,科技部智慧計算學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部電信工程學門專題計畫補助清冊,41112,科技部電信工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部光電工程學門專題計畫補助清冊,41113,科技部光電工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部機械固力學門專題計畫補助清冊,41114,科技部機械固力學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部能源學門專題計畫補助清冊,41115,科技部能源學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部熱流航太學門專題計畫補助清冊,41116,科技部熱流航太學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部自動化學門專題計畫補助清冊,41117,科技部自動化學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部控制工程學門專題計畫補助清冊,41118,科技部控制工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部工業工程學門專題計畫補助清冊,41119,科技部工業工程學門專題計畫補助清冊,年度;核定年度;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部電力工程學門專題計畫補助清冊,41120,科技部電力工程學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部海工造船學門專題計畫補助清冊,41121,科技部海工造船學門專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
科技部103年度農產資源科學學門專題計畫補助清冊,41151,科技部103年度農產資源科學學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(訖),科技部
科技部103年度生物科學學門專題計畫補助清冊,41152,科技部103年度生物科學學門專題計畫補助清冊,,科技部
科技部103年度農業環境科學學門專題計畫補助清冊,41153,科技部103年度農業環境科學學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(訖),科技部
科技部103年度生物多樣性及長期生態學學門專題計畫補助清冊,41154,科技部103年度生物多樣性及長期生態學學門專題計畫補助清冊,"年度,學門,計畫名稱,執行機關,執行期限(起),執行期限 (訖),計畫類別 - 計畫別",科技部
科技部103年度藥學及中醫藥學學門專題計畫補助清冊,41155,科技部103年度藥學及中醫藥學學門專題計畫補助清冊,,科技部
科技部103年度形態及生理醫學學門專題計畫補助清冊,41157,科技部103年度形態及生理醫學學門專題計畫補助清冊,,科技部
科技部103年度生化及藥理醫學學門專題計畫補助清冊,41158,科技部103年度生化及藥理醫學學門專題計畫補助清冊,,科技部
科技部103年度內科系醫學(一)學門專題計畫補助清冊,41159,科技部103年度內科系醫學(一)學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(訖),科技部
科技部103年度內科系醫學(二)學門專題計畫補助清冊,41160,科技部103年度內科系醫學(二)學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(訖),科技部
科技部103年度社會醫學學門專題計畫補助清冊,41161,科技部103年度社會醫學學門專題計畫補助清冊,103;保健營養;DPP4、GLP-1受體及胰島素阻抗於洛神多酚改善糖尿病腎病變系統中所扮演之機制與角色探討;弘光科技大學護理系（所）;20140801;20150731,科技部
科技部103年度工程醫學學門專題計畫補助清冊,41162,科技部103年度工程醫學學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(訖),科技部
科技部103年度外科系醫學(一)學門專題計畫補助清冊,41193,科技部103年度外科系醫學(一)學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(訖),科技部
科技部103年度外科系醫學(二)學門專題計畫補助清冊,41194,科技部103年度外科系醫學(二)學門專題計畫補助清冊,,科技部
中部科學園區管理局新投資案核准情形,41195,中部科學園區管理局新投資案核准情形資料,,科技部中部科學園區管理局
中部科學園區管理局核准入區廠商一覽,41197,中部科學園區管理局核准入區廠商一覽表資料,,科技部中部科學園區管理局
中部科學園區管理局園區事業(年)投資引進家數(不含撤銷),41198,中部科學園區管理局園區事業(年)投資引進家數(不含撤銷)資料,中部科學工業園區管理局園區事業104年度投資引進家數(不含撤銷);,科技部中部科學園區管理局
中部科學園區管理局園區事業(年)投資引進家數(不含撤銷)(以基地區分),41199,中部科學園區管理局園區事業(年)投資引進家數(不含撤銷)(以基地區分)資料,,科技部中部科學園區管理局
中部科學園區管理局開發經費統計,41200,開發經費統計表,,科技部中部科學園區管理局
中部科學園區管理局公車交通路線圖及時刻表,41201,公車交通路線圖及時刻表,,科技部中部科學園區管理局
中部科學園區管理局緊急應變小組任務編組資訊,41202,緊急應變小組任務編組資訊,,科技部中部科學園區管理局
中部科學園區管理局巡迴巴士公告資訊,41203,園區交通巴士站公告資訊,,科技部中部科學園區管理局
中部科學園區管理局自行車道清單資訊,41204,自行車道清單資訊,,科技部中部科學園區管理局
中部科學園區管理局公共藝術裝置清單,41205,公共藝術裝置清單,,科技部中部科學園區管理局
中部科學園區管理局停車場資訊,41206,停車場資訊,,科技部中部科學園區管理局
中部科學園區管理局官等及性別統計表,41207,官等及性別統計表,,科技部中部科學園區管理局
中部科學園區管理局模範勞工清單,41208,區模範勞工清單,,科技部中部科學園區管理局
中部科學園區管理局工程承包商(用電)聯絡資訊,41209,工程承包商(用電)聯絡資訊,,科技部中部科學園區管理局
中部科學園區管理局轄內公共場地借用收費標準表,41210,公共場地借用收費標準表,,科技部中部科學園區管理局
中部科學園區管理局標準廠房進駐使用清單,41211,標準廠房進駐使用出租率,,科技部中部科學園區管理局
中部科學園區管理局標準廠房待租賃資訊,41212,標準廠房待租賃資訊,,科技部中部科學園區管理局
中部科學園區管理局用電統計,41213,用電統計,,科技部中部科學園區管理局
中部科學園區管理局用水統計,41214,用水統計,,科技部中部科學園區管理局
