資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
教育部青年發展署政策宣導相關廣告執行情形表,11167,教育部青年發展署每月政策宣導相關廣告執行情形表,序號;廣告主要內容;刊登或播出時間;次數;託播對象;金額,教育部青年發展署
教育部體育署補捐(助)明細表,11256,本署支付補助對象資料,年度;輔助對象;輔助事項;金額;備註,教育部體育署
體育署政策宣導相關廣告執行情形,11259,體育署政策宣導相關廣告執行情形,年度;季別;廣告主要內容;刊登或播出時間;次數;託播對象;工作計畫或四級科目名稱;金額;備註,教育部體育署
中華職棒大聯盟歷年比賽場次,11273,中華職棒大聯盟歷年比賽場次,年度;職棒年;場次,教育部體育署
各縣市體育局、處（場）預算概況,11280,各縣市體育局、處（場）預算概況,年度;機關名稱;預算總額;經常門;資本門,教育部體育署
中華職棒大聯盟歷年現場觀眾總人次、平均單場人次,11284,中華職棒大聯盟歷年現場觀眾總人次、平均單場人次,年度;職棒年;觀眾總人次;平均單場觀眾人次,教育部體育署
中央與地方政府體育行政主管機關組織人力性別統計,11302,中央與地方政府體育行政主管機關組織人力性別統計,年度;機關名稱;合計總人數;男性人數;男性百分比(%);女性人數;女性百分比(%),教育部體育署
中央與地方政府體育行政主管機關組織人力概況,11303,中央與地方政府體育行政主管機關組織人力概況,年度;機關名稱;編制員額;任用正式員額人數;任用約聘僱人數;任用其他人員人數;合計任用人數,教育部體育署
中央與地方政府體育行政主管機關年度預算概況,11304,中央與地方政府體育行政主管機關年度預算概況,年度;機關名稱;預算總額;經常門;資本門,教育部體育署
體育學術團體名錄,11751,體育學術團體名錄,團體名稱;通訊處;負責人職稱;負責人,教育部體育署
參加各級學生運動聯賽名錄,11752,參加各級學生運動聯賽名錄,縣市別;級別;學校名稱;參賽種類;參賽組別,教育部體育署
全國體育行政單位名錄,11753,全國體育行政單位名錄,單位名稱;通訊地址;郵遞區號;電話;傳真;網址,教育部體育署
教育部青年發展署支付或接受之補助對象,11981,教育部青年發展署支付或接受之補助對象,日期;工作計畫;摘要;受款人;金額;列支科目名稱;補捐助計畫名稱;受補捐助單位名稱;獲補助團體或個人可歸屬之直轄市或縣市;列支科目<br>名稱;補捐助計畫<br>名稱;受補捐助<br>單位名稱;獲補助團體或個人<br>可歸屬之直轄市或縣市;核准日期,教育部青年發展署
教育部國民及學前教育署政策宣導廣告執行情形(102-103年度),12012,教育部國民及學前教育署政策宣導廣告執行情形(102-103年度),廣告主要內容;刊登或播出時間;次數;託播對象;金額,教育部國民及學前教育署
教育部國民及學前教育署補捐助款(102-103年度),12114,教育部國民及學前教育署補捐助款(102-103年度),執行日期;受款單位;摘要;科目名稱;金額;,教育部國民及學前教育署
教育部國民及學前教育署法定預算(102-103年度),12117,教育部國民及學前教育署法定預算(102-103年度),,教育部國民及學前教育署
教育部國民及學前教育署決算(102年度),12119,教育部國民及學前教育署決算(102年度),go_ordinary;budgetyear;expid;budgetno7;samt9;samt10;samt11;samt12;samt15;samt16;samt17;samt18;subp1;subp2;useno;agenitemserialno1;agenitemserialno2;agenitemserialno3;agenitemserialno4;budgetnochk;budgetname;objectname;subprojectname;subp2_name;go_memo;go_level;samt13;samt19;samt20;samt21;samt22;samt23;sort1;f1;f2;f3;f4;f5;currencydecimal;spage;smemo;down_page;f6,教育部國民及學前教育署
教育部國民及學前教育署月報(102-103年度),12120,教育部國民及學前教育署月報(102-103年度),go_ordinary;budgetyear;sort1;expid;budgetno7;samt9;samt10;samt11;samt12;samt15;samt16;samt17;samt18;samt19;samt20;samt23;samt24;useno;subp1;subp2;agenitemserialno1;agenitemserialno2;agenitemserialno3;agenitemserialno4;budgetnochk;budgetname;objectname;subprojectname;subp2_name;go_level;go_word_1;go_no_1;samt25;samt21;samt22;go_remark;mh_expid;samt7;samt8;samt13;samt14;go_word;go_no;currencydecimal;f1;f2;f3;f4;f5;li_accyear;ls_agenno;ls_agentype;li_month;ls_bdate;ls_edate;ls_signtype;spage;smemo;item;sum0;sum1;sum2;sum3;bpage;flag;f6;f7,教育部國民及學前教育署
國立高級中等學校校務基金預算(98-104年度),12121,國立高級中等學校校務基金預算(98-104年度),SEQNO;LEVEL;BOLD;項目;預算數;說明;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比,教育部國民及學前教育署
國立高級中等學校校務基金決算(98-102年度),12123,國立高級中等學校校務基金決算(98-102年度),SEQNO;LEVEL;BOLD;科目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;項目;預算數;決算數,教育部國民及學前教育署
國立高級中等學校校務基金月報(101-103年度),12126,國立高級中等學校校務基金月報(101-103年度),明細項目;以前年度保留數;本年度法定預算數;本年度奉准先行辦理數;調整數;本年度可用預算數;累計預算分配數;實際執行數-實支數;實際執行數-應付未付數;實際執行數;實際執行數-百分比;比較增減;比較增減-百分比;契約責任數;結餘款;累計工程進度-預估;累計工程進度-實際,教育部國民及學前教育署
教育部國民及學前教育署104年度單位預算,12137,提供104年度教育部國民及學前教育署單位預算歲入來源別、歲出機關別預算表及各項預算歲入項目說明提要、歲出計畫提要及分支計畫概況等附屬表件,,教育部國民及學前教育署
國家教育研究院104年度法定預算,12167,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、現有辦公房舍明細表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-考察、派員赴大陸計畫預算表、歲出按職能及經濟性綜合分類表、委辦經費分析表,name;url,國家教育研究院
104年度教育部體育署單位預算,12194,104年度教育部體育署單位預算,,教育部體育署
104年度教育部單位預算案,12241,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、辦公房舍明細表、補助經費分析表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-開會、派員出國計畫類別表-進修、派員赴大陸計畫預算表、歲出按職能及經濟性綜合分類表、跨年期計畫概況表、委辦經費分析表。,,教育部會計處
104年度教育部法定預算,12247,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、辦公房舍明細表、補助經費分析表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-開會、派員出國計畫類別表-進修、派員赴大陸計畫預算表、歲出按職能及經濟性綜合分類表、跨年期計畫概況表、委辦經費分析表。,,教育部會計處
104年度教育部運動發展基金附屬單位預算,12307,104年度體育署運動發展基金預算,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明;科目及業務項目;單位;預算數-數量;預算數-利率;預算數-金額;業務計畫及用途別科目;計畫內容說明;計畫別;單位成本或平均利率;數量;民國102年12月31日實際數;科目;民國104年12月31日預計數;民國103年12月31日預計數;年度及項目;正式員額薪資;聘僱人員薪資;超時工作報酬;津貼;獎金-年終獎金;獎金-考績獎金;獎金-其他;退休及卹償金-退休金;退休及卹償金-卹償金;資遣費;福利費-分擔保險費;福利費-傷病醫藥費;福利費-提撥福利金;福利費-其他;提繳費;合計;兼任人員用人費用;總計;科目名稱;一般行政管理計畫;培訓體育運動人才及運動訓練環境改善計畫;健全體育運動人才培育之運動產業環境改善支出計畫;辦理大型國際體育運動交流活動計畫;非亞奧運及基層運動人才培育計畫,教育部體育署
國立公共資訊圖書館法定預算,12323,公告國立公共資訊圖書館法定預算相關書表：辦公房舍明細表、預算員額明細表、資本支出分析表、歲出機關別預算表、歲出計畫提要及分支計畫概況表、歲出按職能及經濟性綜合分類表、歲出用途別科目分析表、歲入項目說明提要表、歲入來源別預算表、捐助經費分析表、派員赴大陸計畫預算表、派員出國計畫類別表-開會、派員出國計畫預算總表、各項費用彙計表、公務車輛明細表、人事費用分析表,檔案名稱;檔案聯結,國立公共資訊圖書館
國立台灣科學教育館104年度預算案,12510,國立臺灣科學教育館104年度預算案財務報表(含收支預計表、餘絀撥補預計表、現金流量預計表及預計平衡表),SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數;民國102年12月31日實際數;民國104年12月31日預計數;民國103年12月31日預計數;比較增減,國立臺灣科學教育館
國立海洋生物博物館104年度預算,12584,國立海洋生物博物館104年度法定預算,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,國立海洋生物博物館
國立自然科學博物館104年度預算案,12597,國立自然科學博物館104年度預算案主要表(含收支預計表、餘絀撥補預計表、現金流量預計表),SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;預算數;說明,國立自然科學博物館
國立海洋科技博物館106年度法定預算,12626,SEQNO、LEVEL、BOLD、前年度決算數-金額、前年度決算數-百分比、科目、本年度預算數-金額、本年度預算數-百分比、上年度預算數-金額、上年度預算數-百分比、比較增減-金額、比較增減-百分比、項目、說明、預算數,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,國立海洋科技博物館
104年度國家圖書館單位預算,12645,歲入來源別預算表、歲出機關表預算表及各附屬表,,國家圖書館
國立科學工藝博物館104年度預算案,12653,國立科學工藝博物館預算,,國立科學工藝博物館
國立教育廣播電臺預算案,12660,國立教育廣播電臺預算案書相關表件,,國立教育廣播電臺
國立教育廣播電臺法定預算,12662,國立教育廣播電臺法定預算書相關表件,mh_itemserialno1;mh_itemserialno2;mh_itemserialno3;mh_itemserialno4;budgetno;mh_budgetname;budgetno_conver;tyear_amt;lyear_amt;byear_amt;b_amt;bc_content;blevel;ordinaryid;agenno;agentype;displayname;memo;ba_fiscalyear;ba_fundkind;ba_budgetkind;ba_specialbudgetno;ba_agenno;ba_agentype;ba_budgetstate;ba_versiondate;ba_budgetyear;ba_budgetno;ba_subprojectno;mj_subprojectname;ba_departno;ba_objectno;ba_budgettype;ba_budgetsource;ba_mergetype;ba_budgetamt;ba_flowflag;ba_signflag;ba_signno;ba_key;bc_fiscalyear;bc_fundkind;bc_budgetkind;bc_specialbudgetno;bc_agenno;bc_agentype;bc_budgetstate;bc_reportno;bc_key;bc_versiondate;objectNo;budget;total;款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;budgetname;damt1;damt2;damt3;damt4;damt5;damt6;damt7;damt8;damt9;damt10;damt11;no1;no2;no3;no4;b_level;level;mi_objectname;objectnoname;budgetamt_sum;displaymemo;btn_memo;bn_fiscalyear;bn_fundkind;bn_budgetkind;bn_specialbudgetno;bn_agenno;bn_agentype;bn_budgetstate;bn_budgetsource;bn_man1;bn_man1_l;bn_man2;bn_man2_l;bn_man3;bn_man3_l;bn_man4;bn_man4_l;bn_man5;bn_man5_l;bn_man6;bn_man6_l;bn_man7;bn_man7_l;bn_man8;bn_man8_l;bn_man9;bn_man9_l;bn_man10;bn_man10_l;bn_man11;bn_man11_l;bn_amt_man;bn_amt_mngbsn;bn_text;display_name;bq_fiscalyear;bq_fundkind;bq_budgetkind;bq_specialbudgetno;bq_agenno;bq_agentype;bq_budgetstate;bq_budgetno;bq_objectno;bq_carid;bq_persons;bq_buydate;bq_ventsize;bq_oilamt;bq_oilprice;bq_amt_maintain;bq_amt5;bq_carnum;bq_remark;bq_lpgamt;bq_lpgprice;bq_versiondate;m33_fiscalyear;m33_reportno;m33_level1;m33_level2;m33_level3;m33_level4;m33_objectname;m33_objectno;m33_detailid;br_fiscalyear;br_fundkind;br_budgetkind;br_specialbudgetno;br_agenno;br_agentype;br_budgetstate;br_objectno;br_holds1;br_area1;br_bookvalue1;br_amtyear1;br_holds2;br_area2;br_amtyear2;br_holds3;br_area3;br_deposit;br_rental;br_amtyear3;br_area4;br_deposit4;br_rental4;br_amtyear4;br_versiondate;br_text;bh_fiscalyear;bh_fundkind;bh_budgetkind;bh_specialbudgetno;bh_agenno;bh_agentype;bh_budgetstate;bh_versiondate;bh_objectno;bh_endowplanno;bh_endowplanname;bh_donname;bh_endowsts;bh_budgetno;bh_subprojectno;bh_budgetsource;bh_applyid;bh_startyear;bh_endyear;bh_donrem;bh_bgtyear;bh_amt_man;bh_amt_business;bh_amt_other;bh_amt_land;bh_amt_house;bh_amt6;bh_amt7;bh_flowflag;bh_signflag;bh_signno;mj_subprojectno_na;職能別分類經濟性分類;受僱人員報酬;商品及勞務購買支出;債務利息;土地租金支出;對企業_經;對家庭及民間非營利機構_經;對政府_經;對國外_經;小計_經;對營業基金;對非營業特種基金;對民間企業;對企業_資;對家庭及民間非營利機構_資;對政府_資;對國外_資;土地購入;無形資產購入;住宅;非住宅房屋;營建工程;運輸工具;資訊軟體;機器及其他設備;土地改良;小計_資;總計,國立教育廣播電臺
104年度國立高級中等學校預算表,13687,104年度國立高級中等學校預算,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,教育部國民及學前教育署
國家圖書館臺灣博碩士論文系統,14024,蒐錄我國大專院校之學位論文,論文名稱;論文名稱(外文);學校名稱;系所名稱;畢業學年度;學位類別;作者;指導教授;博碩士論文網址,國家圖書館
全國大專校院學生社團評選暨觀摩活動得獎名單,14145,為促進大專校院學生社團活動進步與發展，藉由社團評選暨觀摩活動提昇社團活動及經營品質，以發揮學生活動之教育功能。,組別;類別;獎項;學校名稱;社團名稱,教育部學生事務及特殊教育司
教育部補助全國大專校院經費,14536,提供本部補助全國大專校院經費一覽表,大專院校名稱;補助計畫;補助計畫摘要;補助經費,教育部會計處
國家教育研究院-人體解剖學學術名詞,14549,主要提供人體解剖學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-力學學術名詞,14708,主要提供力學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-土木工程學術名詞,14709,主要提供土木工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-土壤學學術名詞,14837,土壤學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-工程圖學學術名詞,14838,工程圖學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-工業工程學術名詞,14839,工業工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-內分泌學學術名詞,14840,內分泌學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-化學工程學術名詞,14841,化學工程英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-化學名詞-不飽和雜環化合物學術名詞,14842,化學名詞-不飽和雜環化合物英中對照名詞等資訊。,"英文名稱,中文名稱",國家教育研究院
國家教育研究院-化學名詞-化學元素,14843,化學名詞-化學元素英中對照名詞等資訊。,英文名稱;中文名稱;原子序;符號;音;讀,國家教育研究院
國家教育研究院-化學名詞-化學相關科學家,14844,化學名詞-化學相關科學家等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-化學名詞-化學術語學術名詞,14845,化學名詞-化學術語英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-化學名詞-有機化合物學術名詞,14846,化學名詞-有機化合物英中對照名詞等資訊。,英文名稱;中文名稱;化學式,國家教育研究院
國家教育研究院-化學名詞-有機化合物之基學術名詞,15158,化學名詞-有機化合物之基英中對照名詞等資訊。,英文名稱;中文名稱;化學式,國家教育研究院
國家教育研究院-化學名詞-兩岸中小學教科書學術名詞,15159,化學名詞-兩岸中小學教科書英中對照名詞等資訊。,英文名稱;中文名稱;大陸譯名,國家教育研究院
國家教育研究院-化學名詞-兩岸化學名詞,15160,化學名詞-兩岸化學英中對照名詞等資訊。,英文名稱;中文名稱;大陸譯名,國家教育研究院
國家教育研究院-化學名詞-高中以下化學名詞,15161,化學名詞-高中以下化學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-化學名詞-常見生物鹼名詞,15162,化學名詞-常見生物鹼英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-化學名詞-常見萜類學術名詞,15163,化學名詞-常見萜類英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-化學名詞-無機化合物,15164,化學名詞-無機化合物英中對照名詞等資訊。,英文名稱;中文名稱;化學式,國家教育研究院
國家教育研究院-化學名詞-硼化合物學術名詞,15165,化學名詞-硼化合物英中對照名詞等資訊。,英文名稱;中文名稱;化學式,國家教育研究院
國家教育研究院-天文學學術名詞,15166,天文學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-心理學學術名詞,15167,心理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-比較解剖學學術名詞,15209,比較解剖學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-水利工程學學術名詞,15210,水利工程學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-外國地名譯名,15211,外國地名譯名英中對照名詞等資訊。,英文名稱;中文名稱;所在國;經緯坐標,國家教育研究院
國家教育研究院-市場學學術名詞,15212,市場學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-生命科學學術名詞,15213,生命科學英中對照名詞等資訊。,英文名稱;中文名稱;學門,國家教育研究院
國家教育研究院-生命科學名詞-兩岸中小學教科書名詞,15214,生命科名詞-兩岸中小學教科書英中對照名詞等資訊。,英文名稱;中文名稱;大陸譯名,國家教育研究院
國家教育研究院-生命科學名詞-高中(含)以下生命科學學術名詞,15215,生命科學名詞-高中(含)以下生命科學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-生命科學名詞-科學家譯名,15216,生命科學名詞-科學家譯名英中對照名詞等資訊。,英文名稱;中文名稱;姓氏;生卒年;祖籍,國家教育研究院
國家教育研究院-生物學名詞-植物學學術名詞,15217,生物學名詞-植物學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-生產自動化學術名詞,15218,生產自動化英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-生態學學術名詞,15246,生態學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-生態學名詞-兩岸生態學學術名詞,15247,生態學名詞-兩岸生態學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-地球科學學術名詞,15248,地球科學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-地球科學名詞-兩岸中小學教科書學術名詞,15249,地球科學名詞-兩岸中小學教科書英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-地球科學名詞-高中含以下地球科學學術名詞,15250,地球科學名詞-高中含以下地球科學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-地理學學術名詞,15251,地理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-地理學名詞-兩岸中小學教科書學術名詞,15252,地理學名詞-兩岸中小學教科書英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-地理學名詞-兩岸地理學學術名詞,15253,地理學名詞-兩岸地理學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-地理學名詞-高中含以下地理學學術名詞,15254,地理學名詞-高中含以下地理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-地質學學術名詞,15255,地質學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-行政學學術名詞,15262,行政學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-材料科學名詞-兩岸材料科學學術名詞,15263,材料科學名詞-兩岸材料科學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-材料科學名詞-金屬材料學術名詞,15264,材料科學名詞-金屬材料英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-材料科學名詞-能源材料學術名詞,15265,材料科學名詞-能源材料英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-材料科學名詞-高分子材料學術名詞,15266,材料科學名詞-高分子材料英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-材料科學名詞-陶瓷材料學術名詞,15267,材料科學名詞-陶瓷材料英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-兩岸對照名詞-大氣科學學術名詞,15268,兩岸對照名詞-大氣科學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-中醫學術名詞,15269,兩岸對照名詞-中醫英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-化學化工學術名詞,15270,兩岸對照名詞-化學化工英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-地理學學術名詞,15271,兩岸對照名詞-地理學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-地質學學術名詞,15272,兩岸對照名詞-地質學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-林學學術名詞,15273,兩岸對照名詞-林學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-物理學學術名詞,15274,兩岸對照名詞-物理學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-計算機學術名詞,15275,兩岸對照名詞-計算機英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-音樂學術名詞,15276,兩岸對照名詞-音樂英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-海洋學術名詞,15277,兩岸對照名詞-海洋英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-畜牧學術名詞,15278,兩岸對照名詞-畜牧英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-紡織學術名詞,15279,兩岸對照名詞-紡織英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-航天學術名詞,15280,兩岸對照名詞-航天英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-航空學術名詞,15281,兩岸對照名詞-航空英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-動物學術名詞,15283,兩岸對照名詞-動物英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-通信學術名詞,15284,兩岸對照名詞-通信英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-植物學術名詞,15285,兩岸對照名詞-植物英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-測繪學學術名詞,15286,兩岸對照名詞-測繪學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-農業學術名詞,15287,兩岸對照名詞-農業英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-漁業水產學術名詞,15288,兩岸對照名詞-漁業水產英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-輕工學術名詞,15289,兩岸對照名詞-輕工英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-數學學術名詞,15290,兩岸對照名詞-數學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-機械學術名詞,15291,兩岸對照名詞-機械英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-環境保護學術名詞,15292,兩岸對照名詞-環境保護英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-兩岸對照名詞-醫學學術名詞,15314,兩岸對照名詞-醫學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-林學學術名詞,15315,林學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-物理化學儀器設備學術名詞,15316,物理化學儀器設備英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-物理學學術名詞,15317,物理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-物理學名詞-兩岸中小學教科書學術名詞,15318,物理學名詞-兩岸中小學教科書英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-物理學名詞-物理相關科學家,15319,物理學名詞-物理相關科學家英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-物理學名詞-高中含以下物理學學術名詞,15320,物理學名詞-高中含以下物理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-社會學學術名詞,15321,社會學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-肥料學學術名詞,15322,肥料學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-科學教育學術名詞,15323,科學教育英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-計量學學術名詞,15333,計量學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-音樂學術名詞,15334,音樂英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-音樂名詞-音樂家,15335,音樂名詞-音樂家英中對照名詞等資訊。,英文名稱;中文名稱;生歿年;國籍;專長,國家教育研究院
國家教育研究院-食品科技學術名詞,15336,食品科技英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-核能學術名詞,15337,核能英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-氣象學學術名詞,15338,氣象學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-海事學術名詞,15339,海事英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-海洋地質學學術名詞,15340,海洋地質學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-海洋科學學術名詞,15341,海洋科學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-海洋科學名詞-兩岸海洋科學學術名詞,15342,海洋科學名詞-兩岸海洋科學英中對照名詞等資訊。,DocumentProperties,國家教育研究院
國家教育研究院-畜牧學學術名詞,15362,畜牧學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-病理學學術名詞,15363,病理學英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-紡織科技學術名詞,15364,紡織科技英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
國家教育研究院-航空太空學術名詞,15365,航空太空英中對照名詞等資訊。,英文名稱;中文名稱,國家教育研究院
