「財產申報查核平臺」教育訓練會議資料,「法務部財產申報查核平臺」教育訓練會議資料,14086,「法務部財產申報查核平臺」教育訓練會議資料,名稱;連結,法務部廉政署
「通姦罪應否除罪化」公聽會紀錄,法務部102年11月28日「通姦罪應否除罪化」公聽會紀錄,70602,法務部102年11月28日「通姦罪應否除罪化」公聽會紀錄,資料集名稱;資料集連結,法務部檢察司
一般行政業務概況,一般行政業務概況,95686,福建金門地方檢察署一般行政業務概況,名稱;連結網址,福建金門地方檢察署
上海文化生活出版社出版書籍,上海文化生活出版社出版書籍,86228,上海市文化生活出版社出版書籍,RegNo;MainTitle;Creator;PublishDate;FilePath,法務部調查局
世界人權宣言,世界人權宣言,23037,世界人權宣言,世界人權宣言;下載連結,法務部法制司
中央廉政委員會召集人、副召集人及委員名冊(第4屆),中央廉政委員會召集人、副召集人及委員名冊（第4屆）,13775,中央廉政委員會召集人、副召集人及委員名冊（第4屆）,職稱;本職;姓名,法務部廉政署
中央廉政委員會會議資料(歷次),中央廉政委員會會議資料(歷次),23008,法務部廉政署中央廉政委員會會議資料(歷次)(包含會議資料以及會議紀錄),資料名稱;時間;連結路徑,法務部廉政署
中央政府前瞻基礎建設計畫特別預算會計報告,中央政府前瞻基礎建設計畫第2期特別預算會計報告,99341,中央政府前瞻基礎建設計畫第2期特別預算會計報告,資料名稱;資料連結,法務部會計處
中央機關國家賠償實施概況統計表,中央機關國家賠償實施概況統計表,32409,中央機關國家賠償實施概況統計表,資料集名稱;資料集連結,法務部法律事務司
中央機關國家賠償概況,中央機關國家賠償概況,10073,分年統計中央機關國家賠償新收件數、協議成立件數及賠償總金額之統計數據。,資料集名稱;資料集連結,法務部
中央機關辦理國家賠償事件收結情形表,102年中央機關辦理國家賠償事件收結情形表,15184,102年中央機關辦理國家賠償事件收結情形表,資料集名稱;資料集連結,法務部法律事務司
中文法規_命令資料檔下載,中文法規_命令資料檔下載,18290,中文法規_命令資料檔下載,,法務部資訊處
中文法規_法律資料檔下載,中文法規_法律資料檔下載,18289,中文法規_法律資料檔下載,,法務部資訊處
中程施政計畫,中程施政計畫,58652,法務部中程施政計畫,編號;法令名稱;檔案,法務部綜合規劃司
中華書局出版大陸叢書,中華書局出版大陸叢書,103104,中華書局出版大陸叢書,編號;書名;作者;發行商;發行地;發行日期;檔案,法務部調查局
中華民國(臺灣)政府與史瓦帝尼王國政府受刑人移交暨刑罰執行合作協定,中華民國（臺灣）政府與史瓦帝尼王國政府受刑人移交暨刑罰執行合作協定,103027,受刑人移交,資料名稱;資料連結,法務部國際及兩岸法律司
中華民國刑法資料集,中華民國刑法資料集,55550,中華民國刑法資料集,資料集名稱;資料集連結,法務部檢察司
中華民國有關廢除死刑之政策,中華民國法務部有關廢除死刑之政策,70604,中華民國法務部有關廢除死刑之政策,資料集名稱;資料集連結,法務部檢察司
中華民國犯罪狀況及其分析-2014犯罪趨勢關鍵報告,中華民國103年犯罪狀況及其分析-2014犯罪趨勢關鍵報告,26263,第一篇以警政及衛福部統計資料，進行民國103年犯罪狀況及近10年犯罪趨勢分析，不但將犯罪研究的縱深拓展至偵查前的調查階段，並包括與美國、英國及日本等國之主要犯罪率與監禁率之比較；第二篇為犯罪之處理，包括偵查、審判、矯正、更生保護及兩岸與國際刑事司法互助；第三篇為少年事件，包括少年兒童犯罪概況及犯罪原因之分析、少年事件之處理與機構處遇；第四篇為特殊犯罪者之趨勢與處遇，包括女性犯罪者、毒品犯罪者、老年犯罪者及再累犯等犯罪類型分析；第五篇為犯罪被害保護，包括犯罪被害保護制度、犯罪被害補償制度及犯罪被害人保護服務；第六篇為社會關注犯罪議題分析，第七篇為法務革新，旨在闡明包括檢察、矯正、司法保護、廉政與國際兩岸司法之革新措施；第八篇為結論及政策與後續研究建議，總括說明103年整體犯罪狀況與研究中所觀察到的各項革新重點，並作出對應的政策及未來研究建議。,名稱;下載位置,法務部司法官學院
主管法規共用系統領用清單,主管法規共用系統領用清單,13193,主管法規共用系統領用清單,序;機關名稱,法務部資訊處
交通部臺灣區國道高速公路局○○處監造廠商任用資格不符之駐廠人員案再防貪報告,交通部臺灣區國道高速公路局○○處監造廠商任用資格不符之駐廠人員案再防貪報告,14008,交通部臺灣區國道高速公路局○○處監造廠商任用資格不符之駐廠人員案再防貪報告,名稱;連結,法務部廉政署
人權APP-兩公約人權故事集Ⅱ,人權APP－兩公約人權故事集Ⅱ,14382,人權APP－兩公約人權故事集Ⅱ,檔案名稱;摘要;下載連結,法務部法制司
